epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_UQfDtr.so
[0 - 7f7ba22b7780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  1105 |  3.2709e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9373e-01
  1106 |  3.2738e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9365e-01
  1107 |  3.2768e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9358e-01
  1108 |  3.2797e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9350e-01
  1109 |  3.2826e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9342e-01
  1110 |  3.2856e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9333e-01
  1111 |  3.2885e+00 |  2.9387e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9325e-01
  1112 |  3.2914e+00 |  2.9387e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9317e-01
  1113 |  3.2944e+00 |  2.9386e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9309e-01
  1114 |  3.2973e+00 |  2.9384e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9301e-01
  1115 |  3.3003e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9293e-01
  1116 |  3.3032e+00 |  2.9385e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9284e-01
  1117 |  3.3061e+00 |  2.9384e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9276e-01
  1118 |  3.3091e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9268e-01
  1119 |  3.3120e+00 |  2.9380e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9260e-01
  1120 |  3.3150e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9251e-01
  1121 |  3.3179e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9243e-01
  1122 |  3.3208e+00 |  2.9378e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9235e-01
  1123 |  3.3238e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9226e-01
  1124 |  3.3267e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9218e-01
  1125 |  3.3296e+00 |  2.9377e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9210e-01
  1126 |  3.3326e+00 |  2.9375e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9201e-01
  1127 |  3.3355e+00 |  2.9374e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9192e-01
  1128 |  3.3385e+00 |  2.9375e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9184e-01
  1129 |  3.3414e+00 |  2.9372e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9175e-01
  1130 |  3.3443e+00 |  2.9371e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9166e-01
  1131 |  3.3473e+00 |  2.9372e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9157e-01
  1132 |  3.3502e+00 |  2.9370e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9148e-01
  1133 |  3.3531e+00 |  2.9369e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9139e-01
  1134 |  3.3561e+00 |  2.9368e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9130e-01
  1135 |  3.3590e+00 |  2.9370e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9121e-01
  1136 |  3.3619e+00 |  2.9368e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9112e-01
  1137 |  3.3649e+00 |  2.9367e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9103e-01
  1138 |  3.3678e+00 |  2.9367e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9094e-01
  1139 |  3.3708e+00 |  2.9367e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9085e-01
  1140 |  3.3737e+00 |  2.9366e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9075e-01
  1141 |  3.3766e+00 |  2.9365e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9066e-01
  1142 |  3.3796e+00 |  2.9365e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9057e-01
  1143 |  3.3825e+00 |  2.9365e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9047e-01
  1144 |  3.3854e+00 |  2.9363e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9038e-01
  1145 |  3.3884e+00 |  2.9363e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9029e-01
  1146 |  3.3913e+00 |  2.9362e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9019e-01
  1147 |  3.3942e+00 |  2.9360e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9009e-01
  1148 |  3.3972e+00 |  2.9361e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.9000e-01
  1149 |  3.4001e+00 |  2.9359e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8990e-01
  1150 |  3.4031e+00 |  2.9360e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8981e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  1151 |  3.4060e+00 |  2.9358e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8971e-01
  1152 |  3.4089e+00 |  2.9359e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8961e-01
  1153 |  3.4119e+00 |  2.9358e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8952e-01
  1154 |  3.4148e+00 |  2.9358e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8942e-01
  1155 |  3.4177e+00 |  2.9357e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8932e-01
  1156 |  3.4207e+00 |  2.9357e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8922e-01
  1157 |  3.4236e+00 |  2.9356e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8913e-01
  1158 |  3.4265e+00 |  2.9355e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8903e-01
  1159 |  3.4295e+00 |  2.9354e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8893e-01
  1160 |  3.4324e+00 |  2.9352e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8883e-01
  1161 |  3.4353e+00 |  2.9351e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8873e-01
  1162 |  3.4383e+00 |  2.9350e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8863e-01
  1163 |  3.4412e+00 |  2.9348e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8853e-01
  1164 |  3.4442e+00 |  2.9347e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8843e-01
  1165 |  3.4471e+00 |  2.9346e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8833e-01
  1166 |  3.4500e+00 |  2.9345e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8823e-01
  1167 |  3.4530e+00 |  2.9344e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8812e-01
  1168 |  3.4559e+00 |  2.9343e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8802e-01
  1169 |  3.4588e+00 |  2.9342e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8792e-01
  1170 |  3.4618e+00 |  2.9342e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8782e-01
  1171 |  3.4647e+00 |  2.9341e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8771e-01
  1172 |  3.4676e+00 |  2.9340e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8761e-01
  1173 |  3.4706e+00 |  2.9339e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8751e-01
  1174 |  3.4735e+00 |  2.9339e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8740e-01
  1175 |  3.4764e+00 |  2.9338e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8730e-01
  1176 |  3.4794e+00 |  2.9337e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8719e-01
  1177 |  3.4823e+00 |  2.9335e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8708e-01
  1178 |  3.4852e+00 |  2.9334e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8698e-01
  1179 |  3.4882e+00 |  2.9333e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8687e-01
  1180 |  3.4911e+00 |  2.9331e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8677e-01
  1181 |  3.4940e+00 |  2.9330e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8666e-01
  1182 |  3.4970e+00 |  2.9329e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8655e-01
  1183 |  3.4999e+00 |  2.9327e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8644e-01
  1184 |  3.5028e+00 |  2.9327e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8633e-01
  1185 |  3.5058e+00 |  2.9327e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8622e-01
  1186 |  3.5087e+00 |  2.9327e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8611e-01
  1187 |  3.5116e+00 |  2.9326e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8600e-01
  1188 |  3.5146e+00 |  2.9325e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8589e-01
  1189 |  3.5175e+00 |  2.9323e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8578e-01
  1190 |  3.5204e+00 |  2.9321e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8567e-01
  1191 |  3.5234e+00 |  2.9319e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8555e-01
  1192 |  3.5263e+00 |  2.9317e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8544e-01
  1193 |  3.5292e+00 |  2.9319e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8533e-01
  1194 |  3.5322e+00 |  2.9318e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8522e-01
  1195 |  3.5351e+00 |  2.9317e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8510e-01
  1196 |  3.5380e+00 |  2.9318e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8499e-01
  1197 |  3.5409e+00 |  2.9317e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8488e-01
  1198 |  3.5439e+00 |  2.9318e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8477e-01
  1199 |  3.5468e+00 |  2.9317e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8465e-01
  1200 |  3.5497e+00 |  2.9317e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8454e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  1201 |  3.5527e+00 |  2.9316e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8443e-01
  1202 |  3.5556e+00 |  2.9315e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8431e-01
  1203 |  3.5585e+00 |  2.9315e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8420e-01
  1204 |  3.5615e+00 |  2.9314e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8408e-01
  1205 |  3.5644e+00 |  2.9314e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8396e-01
  1206 |  3.5673e+00 |  2.9314e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8385e-01
  1207 |  3.5703e+00 |  2.9313e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8373e-01
  1208 |  3.5732e+00 |  2.9313e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8361e-01
  1209 |  3.5761e+00 |  2.9313e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8350e-01
  1210 |  3.5791e+00 |  2.9313e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8338e-01
  1211 |  3.5820e+00 |  2.9313e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8326e-01
  1212 |  3.5849e+00 |  2.9312e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8315e-01
  1213 |  3.5878e+00 |  2.9312e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8303e-01
  1214 |  3.5908e+00 |  2.9311e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8291e-01
  1215 |  3.5937e+00 |  2.9311e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8279e-01
  1216 |  3.5966e+00 |  2.9310e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8267e-01
  1217 |  3.5996e+00 |  2.9310e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8255e-01
  1218 |  3.6025e+00 |  2.9309e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8243e-01
  1219 |  3.6054e+00 |  2.9309e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8232e-01
  1220 |  3.6084e+00 |  2.9308e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8220e-01
  1221 |  3.6113e+00 |  2.9307e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8208e-01
  1222 |  3.6142e+00 |  2.9306e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8196e-01
  1223 |  3.6172e+00 |  2.9305e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8183e-01
  1224 |  3.6201e+00 |  2.9304e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8171e-01
  1225 |  3.6230e+00 |  2.9303e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8159e-01
  1226 |  3.6259e+00 |  2.9302e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8147e-01
  1227 |  3.6289e+00 |  2.9301e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8135e-01
  1228 |  3.6318e+00 |  2.9300e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8123e-01
  1229 |  3.6347e+00 |  2.9299e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8111e-01
  1230 |  3.6377e+00 |  2.9298e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8098e-01
  1231 |  3.6406e+00 |  2.9297e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8086e-01
  1232 |  3.6435e+00 |  2.9296e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8074e-01
  1233 |  3.6465e+00 |  2.9295e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8061e-01
  1234 |  3.6494e+00 |  2.9293e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8049e-01
  1235 |  3.6523e+00 |  2.9292e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8036e-01
  1236 |  3.6552e+00 |  2.9291e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8024e-01
  1237 |  3.6582e+00 |  2.9291e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.8011e-01
  1238 |  3.6611e+00 |  2.9290e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7998e-01
  1239 |  3.6640e+00 |  2.9290e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7985e-01
  1240 |  3.6670e+00 |  2.9290e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7972e-01
  1241 |  3.6699e+00 |  2.9290e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7960e-01
  1242 |  3.6728e+00 |  2.9290e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7947e-01
  1243 |  3.6757e+00 |  2.9290e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7934e-01
  1244 |  3.6787e+00 |  2.9289e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7920e-01
  1245 |  3.6816e+00 |  2.9289e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7907e-01
  1246 |  3.6845e+00 |  2.9288e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7893e-01
  1247 |  3.6875e+00 |  2.9287e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7880e-01
  1248 |  3.6904e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7867e-01
  1249 |  3.6933e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7853e-01
  1250 |  3.6962e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7840e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  1251 |  3.6992e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7826e-01
  1252 |  3.7021e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7812e-01
  1253 |  3.7050e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7798e-01
  1254 |  3.7080e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7785e-01
  1255 |  3.7109e+00 |  2.9287e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7771e-01
  1256 |  3.7138e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7757e-01
  1257 |  3.7167e+00 |  2.9286e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7743e-01
  1258 |  3.7197e+00 |  2.9284e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7729e-01
  1259 |  3.7226e+00 |  2.9283e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7715e-01
  1260 |  3.7255e+00 |  2.9282e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7701e-01
  1261 |  3.7285e+00 |  2.9281e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7687e-01
  1262 |  3.7314e+00 |  2.9281e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7672e-01
  1263 |  3.7343e+00 |  2.9281e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7658e-01
  1264 |  3.7372e+00 |  2.9281e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7644e-01
  1265 |  3.7402e+00 |  2.9282e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7629e-01
  1266 |  3.7431e+00 |  2.9283e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7615e-01
  1267 |  3.7460e+00 |  2.9284e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7600e-01
  1268 |  3.7490e+00 |  2.9285e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7585e-01
  1269 |  3.7519e+00 |  2.9285e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7571e-01
  1270 |  3.7548e+00 |  2.9285e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7556e-01
  1271 |  3.7577e+00 |  2.9285e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7541e-01
  1272 |  3.7607e+00 |  2.9285e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7526e-01
  1273 |  3.7636e+00 |  2.9284e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7511e-01
  1274 |  3.7665e+00 |  2.9283e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7496e-01
  1275 |  3.7695e+00 |  2.9281e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7481e-01
  1276 |  3.7724e+00 |  2.9280e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7465e-01
  1277 |  3.7753e+00 |  2.9278e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7450e-01
  1278 |  3.7782e+00 |  2.9277e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7435e-01
  1279 |  3.7812e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7420e-01
  1280 |  3.7841e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7405e-01
  1281 |  3.7870e+00 |  2.9274e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7389e-01
  1282 |  3.7900e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7374e-01
  1283 |  3.7929e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7359e-01
  1284 |  3.7958e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7343e-01
  1285 |  3.7987e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7328e-01
  1286 |  3.8017e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7313e-01
  1287 |  3.8046e+00 |  2.9275e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7297e-01
  1288 |  3.8075e+00 |  2.9274e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7281e-01
  1289 |  3.8104e+00 |  2.9274e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7265e-01
  1290 |  3.8134e+00 |  2.9274e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7250e-01
  1291 |  3.8163e+00 |  2.9272e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7234e-01
  1292 |  3.8192e+00 |  2.9271e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7218e-01
  1293 |  3.8222e+00 |  2.9270e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7202e-01
  1294 |  3.8251e+00 |  2.9269e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7186e-01
  1295 |  3.8280e+00 |  2.9268e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7170e-01
  1296 |  3.8309e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7154e-01
  1297 |  3.8339e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7138e-01
  1298 |  3.8368e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7121e-01
  1299 |  3.8397e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7105e-01
  1300 |  3.8426e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7089e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  1301 |  3.8456e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7072e-01
  1302 |  3.8485e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7056e-01
  1303 |  3.8514e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7040e-01
  1304 |  3.8543e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7023e-01
  1305 |  3.8573e+00 |  2.9267e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.7006e-01
  1306 |  3.8602e+00 |  2.9266e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6990e-01
  1307 |  3.8631e+00 |  2.9266e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6973e-01
  1308 |  3.8661e+00 |  2.9266e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6956e-01
  1309 |  3.8690e+00 |  2.9265e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6940e-01
  1310 |  3.8719e+00 |  2.9264e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6923e-01
  1311 |  3.8748e+00 |  2.9264e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6906e-01
  1312 |  3.8778e+00 |  2.9263e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.6889e-01
