epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_lI8yNA.so
[0 - 7f88a92c7780] {4}{threads}: reservation ('CPU proc 1d0000000000000a') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 64, 64, 64
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.098175, 0.098175, 0.098175
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
   180 |  2.6703e-01 |  1.4835e-03 |  2.4796e-03 |  4.9591e-03 |  4.2526e-05 |  1.0000e+00
   181 |  2.6851e-01 |  1.4835e-03 |  4.9422e-01 |  9.8855e-01 |  3.2308e-09 |  1.0000e+00
   182 |  2.7000e-01 |  1.4835e-03 |  4.8792e-01 |  9.7604e-01 |  5.9145e-08 |  1.0000e+00
   183 |  2.7148e-01 |  1.4835e-03 |  6.6667e-01 |  9.9979e-01 | -2.4651e-04 |  1.0000e+00
   184 |  2.7296e-01 |  1.4835e-03 |  4.9405e-01 |  9.8821e-01 |  3.7426e-09 |  1.0000e+00
   185 |  2.7445e-01 |  1.4835e-03 |  4.9399e-01 |  9.8810e-01 |  3.9280e-09 |  1.0000e+00
   186 |  2.7593e-01 |  1.4835e-03 |  4.9394e-01 |  9.8799e-01 |  4.1213e-09 |  1.0000e+00
   187 |  2.7741e-01 |  1.4835e-03 |  4.9388e-01 |  9.8788e-01 |  4.3228e-09 |  1.0000e+00
   188 |  2.7890e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  6.8300e-03 |  1.0000e+00
   189 |  2.8038e-01 |  1.4835e-03 |  6.6667e-01 |  9.9988e-01 | -6.8933e-05 |  1.0000e+00
   190 |  2.8186e-01 |  1.4835e-03 |  2.4906e-03 |  4.9810e-03 |  4.7454e-05 |  1.0000e+00
   191 |  2.8335e-01 |  1.4835e-03 |  4.9366e-01 |  9.8744e-01 |  5.2174e-09 |  1.0000e+00
   192 |  2.8483e-01 |  1.4835e-03 |  4.8706e-01 |  9.7433e-01 |  7.7080e-08 |  1.0000e+00
   193 |  2.8631e-01 |  1.4835e-03 |  4.9355e-01 |  9.8722e-01 |  5.7228e-09 |  1.0000e+00
   194 |  2.8780e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  7.0495e-03 |  1.0000e+00
   195 |  2.8928e-01 |  1.4835e-03 |  2.4960e-03 |  4.9919e-03 |  5.0020e-05 |  1.0000e+00
   196 |  2.9076e-01 |  1.4835e-03 |  4.9339e-01 |  9.8691e-01 |  6.5655e-09 |  1.0000e+00
   197 |  2.9225e-01 |  1.4835e-03 |  4.9334e-01 |  9.8681e-01 |  6.8719e-09 |  1.0000e+00
   198 |  2.9373e-01 |  1.4835e-03 |  4.9329e-01 |  9.8671e-01 |  7.1923e-09 |  1.0000e+00
   199 |  2.9521e-01 |  1.4835e-03 |  4.8648e-01 |  9.7319e-01 |  9.2320e-08 |  1.0000e+00
   200 |  2.9670e-01 |  1.4835e-03 |  4.5268e-05 |  9.0534e-05 |  5.2824e-05 |  1.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   201 |  2.9818e-01 |  1.4835e-03 |  4.9314e-01 |  9.8642e-01 |  8.2428e-09 |  1.0000e+00
   202 |  2.9966e-01 |  1.4835e-03 |  4.9309e-01 |  9.8632e-01 |  8.6241e-09 |  1.0000e+00
   203 |  3.0115e-01 |  1.4835e-03 |  2.5047e-03 |  5.0092e-03 |  5.4258e-05 |  1.0000e+00
   204 |  3.0263e-01 |  1.4835e-03 |  4.9300e-01 |  9.8613e-01 |  9.4349e-09 |  1.0000e+00
   205 |  3.0412e-01 |  1.4835e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0000e+00
   206 |  3.0560e-01 |  1.4835e-03 |  2.5078e-03 |  5.0155e-03 |  5.5887e-05 |  1.0000e+00
   207 |  3.0708e-01 |  1.4835e-03 |  4.9286e-01 |  9.8586e-01 |  1.0775e-08 |  1.0000e+00
   208 |  3.0857e-01 |  1.4835e-03 |  4.9282e-01 |  9.8578e-01 |  1.1255e-08 |  1.0000e+00
   209 |  3.1005e-01 |  1.4835e-03 |  6.6667e-01 |  9.9985e-01 | -1.0842e-04 |  1.0000e+00
   210 |  3.1153e-01 |  1.4835e-03 |  4.9273e-01 |  9.8561e-01 |  1.2272e-08 |  1.0000e+00
   211 |  3.1302e-01 |  1.4835e-03 |  4.9792e-05 |  9.9583e-05 |  5.8787e-05 |  1.0000e+00
   212 |  3.1450e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  7.7036e-03 |  1.0000e+00
   213 |  3.1598e-01 |  1.4835e-03 |  4.9260e-01 |  9.8536e-01 |  1.3945e-08 |  1.0000e+00
   214 |  3.1747e-01 |  1.4835e-03 |  4.9256e-01 |  9.8528e-01 |  1.4545e-08 |  1.0000e+00
   215 |  3.1895e-01 |  1.4835e-03 |  4.9252e-01 |  9.8520e-01 |  1.5168e-08 |  1.0000e+00
   216 |  3.2043e-01 |  1.4835e-03 |  1.4835e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00
   217 |  3.2192e-01 |  1.4835e-03 |  6.6667e-01 |  9.9984e-01 | -1.2838e-04 |  1.0000e+00
   218 |  3.2340e-01 |  1.4835e-03 |  5.2793e-05 |  1.0558e-04 |  6.2752e-05 |  1.0000e+00
   219 |  3.2488e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 | -7.9485e-03 |  1.0000e+00
   220 |  3.2637e-01 |  1.4835e-03 |  4.9232e-01 |  9.8481e-01 |  1.8623e-08 |  1.0000e+00
   221 |  3.2785e-01 |  1.4835e-03 |  4.9229e-01 |  9.8473e-01 |  1.9382e-08 |  1.0000e+00
   222 |  3.2933e-01 |  1.4835e-03 |  4.9225e-01 |  9.8466e-01 |  2.0162e-08 |  1.0000e+00
   223 |  3.3082e-01 |  1.4835e-03 |  2.5253e-03 |  5.0505e-03 |  6.5501e-05 |  1.0000e+00
   224 |  3.3230e-01 |  1.4835e-03 |  2.5263e-03 |  5.0526e-03 |  6.6087e-05 |  1.0000e+00
   225 |  3.3378e-01 |  1.4835e-03 |  4.9213e-01 |  9.8443e-01 |  2.2636e-08 |  1.0000e+00
   226 |  3.3527e-01 |  1.4835e-03 |  4.9209e-01 |  9.8435e-01 |  2.3506e-08 |  1.0000e+00
   227 |  3.3675e-01 |  1.4835e-03 |  4.9205e-01 |  9.8428e-01 |  2.4399e-08 |  1.0000e+00
   228 |  3.3823e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 | -8.2739e-03 |  1.0000e+00
   229 |  3.3972e-01 |  1.4835e-03 |  8.1970e-03 | -4.2349e-04 |  3.5649e-04 |  1.0000e+00
   230 |  3.4120e-01 |  1.4835e-03 |  4.9193e-01 |  9.8404e-01 |  2.7217e-08 |  1.0000e+00
   231 |  3.4269e-01 |  1.4835e-03 |  1.4721e-03 |  2.9441e-03 |  8.2859e-08 |  1.0000e+00
   232 |  3.4417e-01 |  1.4835e-03 |  4.9185e-01 |  9.8388e-01 |  2.9211e-08 |  1.0000e+00
   233 |  3.4565e-01 |  1.4835e-03 |  1.4751e-03 |  2.9502e-03 |  8.5957e-08 |  1.0000e+00
   234 |  3.4714e-01 |  1.4835e-03 |  4.9176e-01 |  9.8371e-01 |  3.1295e-08 |  1.0000e+00
   235 |  3.4862e-01 |  1.4835e-03 |  4.9172e-01 |  9.8362e-01 |  3.2370e-08 |  1.0000e+00
   236 |  3.5010e-01 |  1.4835e-03 |  4.9167e-01 |  9.8354e-01 |  3.3467e-08 |  1.0000e+00
   237 |  3.5159e-01 |  1.4835e-03 |  1.4813e-03 |  2.9625e-03 |  9.1864e-08 |  1.0000e+00
   238 |  3.5307e-01 |  1.4835e-03 |  2.5414e-03 |  5.0827e-03 |  7.4571e-05 |  1.0000e+00
   239 |  3.5455e-01 |  1.4835e-03 |  2.5425e-03 |  5.0850e-03 |  7.5198e-05 |  1.0000e+00
   240 |  3.5604e-01 |  1.4835e-03 |  4.9148e-01 |  9.8317e-01 |  3.8078e-08 |  1.0000e+00
   241 |  3.5752e-01 |  1.4835e-03 |  2.5449e-03 |  5.0896e-03 |  7.6463e-05 |  1.0000e+00
   242 |  3.5900e-01 |  1.4835e-03 |  2.5461e-03 |  5.0920e-03 |  7.7100e-05 |  1.0000e+00
   243 |  3.6049e-01 |  1.4835e-03 |  4.8331e-01 |  9.6694e-01 |  2.6949e-07 |  1.0000e+00
   244 |  3.6197e-01 |  1.4835e-03 |  4.9128e-01 |  9.8276e-01 |  4.3025e-08 |  1.0000e+00
   245 |  3.6345e-01 |  1.4835e-03 |  4.9122e-01 |  9.8265e-01 |  4.4312e-08 |  1.0000e+00
   246 |  3.6494e-01 |  1.4835e-03 |  2.5510e-03 |  5.1019e-03 |  7.9679e-05 |  1.0000e+00
   247 |  3.6642e-01 |  1.4835e-03 |  1.0512e-03 |  2.1023e-03 |  9.8286e-08 |  1.0000e+00
   248 |  3.6790e-01 |  1.4835e-03 |  4.9105e-01 |  9.8231e-01 |  4.8296e-08 |  1.0000e+00
   249 |  3.6939e-01 |  1.4835e-03 |  4.9099e-01 |  9.8219e-01 |  4.9670e-08 |  1.0000e+00
   250 |  3.7087e-01 |  1.4835e-03 |  4.9093e-01 |  9.8207e-01 |  5.1067e-08 |  1.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   251 |  3.7235e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  9.1328e-03 |  1.0000e+00
   252 |  3.7384e-01 |  1.4835e-03 |  4.9080e-01 |  9.8182e-01 |  5.3936e-08 |  1.0000e+00
   253 |  3.7532e-01 |  1.4835e-03 |  1.0491e-03 |  2.0982e-03 |  1.0554e-07 |  1.0000e+00
   254 |  3.7680e-01 |  1.4835e-03 |  4.9066e-01 |  9.8155e-01 |  5.6905e-08 |  1.0000e+00
   255 |  3.7829e-01 |  1.4835e-03 |  2.5631e-03 |  5.1260e-03 |  8.5678e-05 |  1.0000e+00
   256 |  3.7977e-01 |  1.4835e-03 |  7.0692e-05 |  1.4138e-04 |  8.6811e-05 |  1.0000e+00
   257 |  3.8126e-01 |  1.4835e-03 |  7.1203e-05 |  1.4241e-04 |  8.7500e-05 |  1.0000e+00
   258 |  3.8274e-01 |  1.4835e-03 |  2.5674e-03 |  5.1347e-03 |  8.7738e-05 |  1.0000e+00
   259 |  3.8422e-01 |  1.4835e-03 |  2.5689e-03 |  5.1376e-03 |  8.8431e-05 |  1.0000e+00
   260 |  3.8571e-01 |  1.4835e-03 |  7.2748e-05 |  1.4550e-04 |  8.9583e-05 |  1.0000e+00
   261 |  3.8719e-01 |  1.4835e-03 |  4.9015e-01 |  9.8054e-01 |  6.8082e-08 |  1.0000e+00
   262 |  3.8867e-01 |  1.4835e-03 |  4.9007e-01 |  9.8039e-01 |  6.9795e-08 |  1.0000e+00
   263 |  3.9016e-01 |  1.4835e-03 |  4.8999e-01 |  9.8023e-01 |  7.1542e-08 |  1.0000e+00
   264 |  3.9164e-01 |  1.4835e-03 |  4.8991e-01 |  9.8007e-01 |  7.3327e-08 |  1.0000e+00
   265 |  3.9312e-01 |  1.4835e-03 | -6.4246e-04 | -6.3042e-04 | -4.6129e-06 |  1.0000e+00
   266 |  3.9461e-01 |  1.4835e-03 |  4.8975e-01 |  9.7975e-01 |  7.7014e-08 |  1.0000e+00
   267 |  3.9609e-01 |  1.4835e-03 |  2.5813e-03 |  5.1623e-03 |  9.4092e-05 |  1.0000e+00
   268 |  3.9757e-01 |  1.4835e-03 |  4.8958e-01 |  9.7942e-01 |  8.0864e-08 |  1.0000e+00
   269 |  3.9906e-01 |  1.4835e-03 |  4.8950e-01 |  9.7925e-01 |  8.2854e-08 |  1.0000e+00
   270 |  4.0054e-01 |  1.4835e-03 |  7.8058e-05 |  1.5611e-04 |  9.6705e-05 |  1.0000e+00
   271 |  4.0202e-01 |  1.4835e-03 |  4.8933e-01 |  9.7891e-01 |  8.6972e-08 |  1.0000e+00
   272 |  4.0351e-01 |  1.4835e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0000e+00
   273 |  4.0499e-01 |  1.4835e-03 |  4.8915e-01 |  9.7857e-01 |  9.1290e-08 |  1.0000e+00
   274 |  4.0647e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  9.9817e-03 |  1.0000e+00
   275 |  4.0796e-01 |  1.4835e-03 |  1.5398e-03 |  3.0796e-03 |  1.4021e-07 |  1.0000e+00
   276 |  4.0944e-01 |  1.4835e-03 |  4.8889e-01 |  9.7804e-01 |  9.8182e-08 |  1.0000e+00
   277 |  4.1092e-01 |  1.4835e-03 |  8.1923e-05 |  1.6384e-04 |  1.0186e-04 |  1.0000e+00
   278 |  4.1241e-01 |  1.4835e-03 |  2.5994e-03 |  5.1984e-03 |  1.0219e-04 |  1.0000e+00
   279 |  4.1389e-01 |  1.4835e-03 |  4.8862e-01 |  9.7752e-01 |  1.0563e-07 |  1.0000e+00
   280 |  4.1538e-01 |  1.4835e-03 |  4.8854e-01 |  9.7735e-01 |  1.0824e-07 |  1.0000e+00
   281 |  4.1686e-01 |  1.4835e-03 |  4.7950e-01 |  9.5939e-01 |  5.4743e-07 |  1.0000e+00
   282 |  4.1834e-01 |  1.4835e-03 |  4.7939e-01 |  9.5917e-01 |  5.5704e-07 |  1.0000e+00
   283 |  4.1983e-01 |  1.4835e-03 |  1.5527e-03 |  3.1053e-03 |  1.5385e-07 |  1.0000e+00
   284 |  4.2131e-01 |  1.4835e-03 |  4.8819e-01 |  9.7666e-01 |  1.1947e-07 |  1.0000e+00
   285 |  4.2279e-01 |  1.4835e-03 |  4.8810e-01 |  9.7649e-01 |  1.2248e-07 |  1.0000e+00
   286 |  4.2428e-01 |  1.4835e-03 |  4.7895e-01 |  9.5830e-01 |  5.9745e-07 |  1.0000e+00
   287 |  4.2576e-01 |  1.4835e-03 |  6.6667e-01 |  9.9971e-01 | -3.5880e-04 |  1.0000e+00
   288 |  4.2724e-01 |  1.4835e-03 |  4.8785e-01 |  9.7598e-01 |  1.3199e-07 |  1.0000e+00
   289 |  4.2873e-01 |  1.4835e-03 |  4.8776e-01 |  9.7582e-01 |  1.3534e-07 |  1.0000e+00
   290 |  4.3021e-01 |  1.4835e-03 |  8.9423e-05 |  1.7884e-04 |  1.1183e-04 |  1.0000e+00
   291 |  4.3169e-01 |  1.4835e-03 |  2.6209e-03 |  5.2416e-03 |  1.1215e-04 |  1.0000e+00
   292 |  4.3318e-01 |  1.4835e-03 |  4.8752e-01 |  9.7533e-01 |  1.4592e-07 |  1.0000e+00
   293 |  4.3466e-01 |  1.4835e-03 |  2.6242e-03 |  5.2481e-03 |  1.1371e-04 |  1.0000e+00
   294 |  4.3614e-01 |  1.4835e-03 |  4.8736e-01 |  9.7502e-01 |  1.5345e-07 |  1.0000e+00
   295 |  4.3763e-01 |  1.4835e-03 |  2.6274e-03 |  5.2545e-03 |  1.1529e-04 |  1.0000e+00
   296 |  4.3911e-01 |  1.4835e-03 |  4.8721e-01 |  9.7472e-01 |  1.6140e-07 |  1.0000e+00
   297 |  4.4059e-01 |  1.4835e-03 |  9.3626e-05 |  1.8725e-04 |  1.1742e-04 |  1.0000e+00
   298 |  4.4208e-01 |  1.4835e-03 |  4.8706e-01 |  9.7442e-01 |  1.6973e-07 |  1.0000e+00
   299 |  4.4356e-01 |  1.4835e-03 |  4.8699e-01 |  9.7428e-01 |  1.7405e-07 |  1.0000e+00
   300 |  4.4505e-01 |  1.4835e-03 |  4.7753e-01 |  9.5548e-01 |  7.6775e-07 |  1.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   301 |  4.4653e-01 |  1.4835e-03 |  9.6075e-05 |  1.9215e-04 |  1.2067e-04 |  1.0000e+00
   302 |  4.4801e-01 |  1.4835e-03 |  1.4835e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00
   303 |  4.4950e-01 |  1.4835e-03 |  4.8670e-01 |  9.7372e-01 |  1.9230e-07 |  1.0000e+00
   304 |  4.5098e-01 |  1.4835e-03 |  9.7932e-05 |  1.9586e-04 |  1.2314e-04 |  1.0000e+00
   305 |  4.5246e-01 |  1.4835e-03 |  9.8555e-05 |  1.9711e-04 |  1.2397e-04 |  1.0000e+00
   306 |  4.5395e-01 |  1.4835e-03 |  4.8650e-01 |  9.7333e-01 |  2.0710e-07 |  1.0000e+00
   307 |  4.5543e-01 |  1.4835e-03 |  4.8644e-01 |  9.7320e-01 |  2.1225e-07 |  1.0000e+00
   308 |  4.5691e-01 |  1.4835e-03 |  4.8637e-01 |  9.7307e-01 |  2.1749e-07 |  1.0000e+00
   309 |  4.5840e-01 |  1.4835e-03 |  2.6491e-03 |  5.2979e-03 |  1.2658e-04 |  1.0000e+00
   310 |  4.5988e-01 |  1.4835e-03 |  4.8625e-01 |  9.7283e-01 |  2.2827e-07 |  1.0000e+00
   311 |  4.6136e-01 |  1.4835e-03 |  1.6003e-03 |  3.2006e-03 |  2.2600e-07 |  1.0000e+00
   312 |  4.6285e-01 |  1.4835e-03 |  4.8613e-01 |  9.7258e-01 |  2.3940e-07 |  1.0000e+00
   313 |  4.6433e-01 |  1.4835e-03 |  4.8607e-01 |  9.7247e-01 |  2.4511e-07 |  1.0000e+00
   314 |  4.6581e-01 |  1.4835e-03 |  1.0424e-04 |  2.0848e-04 |  1.3155e-04 |  1.0000e+00
   315 |  4.6730e-01 |  1.4835e-03 |  1.6074e-03 |  3.2149e-03 |  2.3997e-07 |  1.0000e+00
   316 |  4.6878e-01 |  1.4835e-03 |  2.6596e-03 |  5.3190e-03 |  1.3240e-04 |  1.0000e+00
   317 |  4.7026e-01 |  1.4835e-03 |  1.4835e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00
   318 |  4.7175e-01 |  1.4835e-03 |  4.8577e-01 |  9.7188e-01 |  2.7504e-07 |  1.0000e+00
   319 |  4.7323e-01 |  1.4835e-03 |  1.0746e-04 |  2.1493e-04 |  1.3584e-04 |  1.0000e+00
   320 |  4.7471e-01 |  1.4835e-03 |  4.8565e-01 |  9.7166e-01 |  2.8765e-07 |  1.0000e+00
   321 |  4.7620e-01 |  1.4835e-03 |  4.7574e-01 |  9.5194e-01 |  1.1140e-06 |  1.0000e+00
   322 |  4.7768e-01 |  1.4835e-03 |  2.6687e-03 |  5.3372e-03 |  1.3751e-04 |  1.0000e+00
   323 |  4.7917e-01 |  1.4835e-03 |  4.7558e-01 |  9.5162e-01 |  1.1520e-06 |  1.0000e+00
   324 |  4.8065e-01 |  1.4835e-03 |  4.8542e-01 |  9.7119e-01 |  3.1381e-07 |  1.0000e+00
   325 |  4.8213e-01 |  1.4835e-03 |  6.6667e-01 |  1.0001e+00 | -1.1836e-02 |  1.0000e+00
   326 |  4.8362e-01 |  1.4835e-03 |  1.1205e-04 |  2.2409e-04 |  1.4196e-04 |  1.0000e+00
   327 |  4.8510e-01 |  1.4835e-03 |  6.6667e-01 |  1.0001e+00 | -1.1910e-02 |  1.0000e+00
   328 |  4.8658e-01 |  1.4835e-03 |  4.8517e-01 |  9.7072e-01 |  3.4119e-07 |  1.0000e+00
   329 |  4.8807e-01 |  1.4835e-03 |  2.6797e-03 |  5.3591e-03 |  1.4360e-04 |  1.0000e+00
   330 |  4.8955e-01 |  1.4835e-03 |  4.8505e-01 |  9.7047e-01 |  3.5536e-07 |  1.0000e+00
   331 |  4.9103e-01 |  1.4835e-03 |  6.6667e-01 |  9.9949e-01 | -1.1449e-03 |  1.0000e+00
   332 |  4.9252e-01 |  1.4835e-03 |  2.6845e-03 |  5.3688e-03 |  1.4626e-04 |  1.0000e+00
   333 |  4.9400e-01 |  1.4835e-03 |  2.6862e-03 |  5.3721e-03 |  1.4715e-04 |  1.0000e+00
   334 |  4.9548e-01 |  1.4835e-03 |  1.6422e-03 |  3.2843e-03 |  3.1721e-07 |  1.0000e+00
   335 |  4.9697e-01 |  1.4835e-03 |  4.8472e-01 |  9.6983e-01 |  3.9216e-07 |  1.0000e+00
   336 |  4.9845e-01 |  1.4835e-03 |  4.7448e-01 |  9.4946e-01 |  1.4151e-06 |  1.0000e+00
   337 |  4.9993e-01 |  1.4835e-03 |  4.8458e-01 |  9.6955e-01 |  4.0743e-07 |  1.0000e+00
   338 |  5.0142e-01 |  1.4835e-03 |  4.7430e-01 |  9.4911e-01 |  1.4579e-06 |  1.0000e+00
   339 |  5.0290e-01 |  1.4835e-03 |  2.6964e-03 |  5.3925e-03 |  1.5257e-04 |  1.0000e+00
   340 |  5.0438e-01 |  1.4835e-03 |  2.6982e-03 |  5.3960e-03 |  1.5348e-04 |  1.0000e+00
   341 |  5.0587e-01 |  1.4835e-03 |  4.8428e-01 |  9.6897e-01 |  4.3898e-07 |  1.0000e+00
   342 |  5.0735e-01 |  1.4835e-03 |  2.7017e-03 |  5.4032e-03 |  1.5532e-04 |  1.0000e+00
   343 |  5.0884e-01 |  1.4835e-03 |  4.8413e-01 |  9.6866e-01 |  4.5531e-07 |  1.0000e+00
   344 |  5.1032e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  6.0020e-04 |  1.0000e+00
   345 |  5.1180e-01 |  1.4835e-03 |  6.6667e-01 |  9.9958e-01 | -6.8706e-04 |  1.0000e+00
   346 |  5.1329e-01 |  1.4835e-03 |  4.8388e-01 |  9.6818e-01 |  4.8059e-07 |  1.0000e+00
   347 |  5.1477e-01 |  1.4835e-03 |  2.7110e-03 |  5.4216e-03 |  1.5997e-04 |  1.0000e+00
   348 |  5.1625e-01 |  1.4835e-03 |  2.7129e-03 |  5.4254e-03 |  1.6091e-04 |  1.0000e+00
   349 |  5.1774e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  6.1692e-04 |  1.0000e+00
   350 |  5.1922e-01 |  1.4835e-03 |  6.6667e-01 |  1.0001e+00 | -1.2759e-02 |  1.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   351 |  5.2070e-01 |  1.4835e-03 |  4.7300e-01 |  9.4653e-01 |  1.7531e-06 |  1.0000e+00
   352 |  5.2219e-01 |  1.4835e-03 |  4.8335e-01 |  9.6713e-01 |  5.3434e-07 |  1.0000e+00
   353 |  5.2367e-01 |  1.4835e-03 |  2.7226e-03 |  5.4448e-03 |  1.6566e-04 |  1.0000e+00
   354 |  5.2515e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  6.3212e-04 |  1.0000e+00
   355 |  5.2664e-01 |  1.4835e-03 |  4.8307e-01 |  9.6658e-01 |  5.6301e-07 |  1.0000e+00
   356 |  5.2812e-01 |  1.4835e-03 |  2.7286e-03 |  5.4569e-03 |  1.6854e-04 |  1.0000e+00
   357 |  5.2960e-01 |  1.4835e-03 |  4.7232e-01 |  9.4520e-01 |  1.9019e-06 |  1.0000e+00
   358 |  5.3109e-01 |  1.4835e-03 |  4.8278e-01 |  9.6600e-01 |  5.9304e-07 |  1.0000e+00
   359 |  5.3257e-01 |  1.4835e-03 |  4.8268e-01 |  9.6580e-01 |  6.0336e-07 |  1.0000e+00
   360 |  5.3406e-01 |  1.4835e-03 |  4.7197e-01 |  9.4451e-01 |  1.9801e-06 |  1.0000e+00
   361 |  5.3554e-01 |  1.4835e-03 |  4.8248e-01 |  9.6541e-01 |  6.2451e-07 |  1.0000e+00
   362 |  5.3702e-01 |  1.4835e-03 |  1.6939e-03 |  3.3877e-03 |  4.2673e-07 |  1.0000e+00
   363 |  5.3851e-01 |  1.4835e-03 |  4.7162e-01 |  9.4381e-01 |  2.0612e-06 |  1.0000e+00
   364 |  5.3999e-01 |  1.4835e-03 |  2.7452e-03 |  5.4900e-03 |  1.7636e-04 |  1.0000e+00
   365 |  5.4147e-01 |  1.4835e-03 |  6.6667e-01 |  1.0001e+00 | -1.3317e-02 |  1.0000e+00
   366 |  5.4296e-01 |  1.4835e-03 |  4.8197e-01 |  9.6439e-01 |  6.8054e-07 |  1.0000e+00
   367 |  5.4444e-01 |  1.4835e-03 |  4.8186e-01 |  9.6418e-01 |  6.9231e-07 |  1.0000e+00
   368 |  5.4592e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 |  1.3481e-02 |  1.0000e+00
   369 |  5.4741e-01 |  1.4835e-03 |  4.8165e-01 |  9.6377e-01 |  7.1646e-07 |  1.0000e+00
   370 |  5.4889e-01 |  1.4835e-03 |  2.7580e-03 |  5.5156e-03 |  1.8235e-04 |  1.0000e+00
   371 |  5.5037e-01 |  1.4835e-03 |  4.8145e-01 |  9.6335e-01 |  7.4141e-07 |  1.0000e+00
   372 |  5.5186e-01 |  1.4835e-03 |  4.7054e-01 |  9.4166e-01 |  2.3245e-06 |  1.0000e+00
   373 |  5.5334e-01 |  1.4835e-03 |  4.8124e-01 |  9.6294e-01 |  7.6719e-07 |  1.0000e+00
   374 |  5.5482e-01 |  1.4835e-03 |  2.7667e-03 |  5.5329e-03 |  1.8640e-04 |  1.0000e+00
   375 |  5.5631e-01 |  1.4835e-03 |  1.4709e-04 |  2.9417e-04 |  1.8899e-04 |  1.0000e+00
   376 |  5.5779e-01 |  1.4835e-03 |  2.7710e-03 |  5.5415e-03 |  1.8844e-04 |  1.0000e+00
   377 |  5.5928e-01 |  1.4835e-03 |  4.8082e-01 |  9.6212e-01 |  8.2137e-07 |  1.0000e+00
   378 |  5.6076e-01 |  1.4835e-03 |  4.8072e-01 |  9.6192e-01 |  8.3546e-07 |  1.0000e+00
   379 |  5.6224e-01 |  1.4835e-03 |  4.8062e-01 |  9.6172e-01 |  8.4976e-07 |  1.0000e+00
   380 |  5.6373e-01 |  1.4835e-03 |  4.8052e-01 |  9.6151e-01 |  8.6428e-07 |  1.0000e+00
   381 |  5.6521e-01 |  1.4835e-03 |  2.7818e-03 |  5.5631e-03 |  1.9358e-04 |  1.0000e+00
   382 |  5.6669e-01 |  1.4835e-03 |  4.8032e-01 |  9.6112e-01 |  8.9400e-07 |  1.0000e+00
   383 |  5.6818e-01 |  1.4835e-03 |  1.5339e-04 |  3.0678e-04 |  1.9746e-04 |  1.0000e+00
   384 |  5.6966e-01 |  1.4835e-03 |  4.8012e-01 |  9.6073e-01 |  9.2464e-07 |  1.0000e+00
   385 |  5.7114e-01 |  1.4835e-03 |  6.6667e-01 |  1.0000e+00 | -7.0256e-04 |  1.0000e+00
   386 |  5.7263e-01 |  1.4835e-03 |  4.7993e-01 |  9.6034e-01 |  9.5623e-07 |  1.0000e+00
   387 |  5.7411e-01 |  1.4835e-03 |  1.0261e-03 |  2.0522e-03 |  5.0118e-07 |  1.0000e+00
   388 |  5.7559e-01 |  1.4835e-03 |  1.5741e-04 |  3.1482e-04 |  2.0286e-04 |  1.0000e+00
   389 |  5.7708e-01 |  1.4835e-03 |  4.7964e-01 |  9.5978e-01 |  1.0054e-06 |  1.0000e+00
   390 |  5.7856e-01 |  1.4835e-03 |  2.8011e-03 |  5.6017e-03 |  2.0301e-04 |  1.0000e+00
